,Overall Customer ID,Customer ID,Customer Size
45453,20694,206940001,1
45454,20694,206940002,1
45455,20694,206940003,1
45456,20694,206940004,1
45457,20694,206940005,1
45458,20694,206940006,1
45459,20694,206940007,1
45460,20694,206940008,1
45461,20695,206950001,0
45462,20695,206950002,0
45463,20696,206960001,1
45464,20697,206970001,0
45465,20698,206980001,1
45466,20699,206990001,1
45467,20700,207000001,0
45468,20701,207010001,0
45469,20701,207010002,0
45470,20701,207010003,0
45471,20701,207010004,0
45472,20702,207020001,0
45473,20703,207030001,0
45474,20703,207030002,0
45475,20704,207040001,0
45476,20705,207050001,2
45477,20705,207050002,2
45478,20706,207060001,2
45479,20706,207060002,2
45480,20706,207060003,2
45481,20707,207070001,1
45482,20708,207080001,0
45483,20708,207080002,0
45484,20708,207080003,0
45485,20709,207090001,1
45486,20710,207100001,1
45487,20711,207110001,1
45488,20711,207110002,1
45489,20712,207120001,0
45490,20713,207130001,1
45491,20714,207140001,1
45492,20715,207150001,1
45493,20716,207160001,1
45494,20716,207160002,1
45495,20717,207170001,0
45496,20718,207180001,2
45497,20719,207190001,1
45498,20720,207200001,0
45499,20721,207210001,0
45500,20722,207220001,1
45501,20722,207220002,1
45502,20723,207230001,0
45503,20724,207240001,1
45504,20725,207250001,1
45505,20726,207260001,2
45506,20726,207260002,2
45507,20727,207270001,1
45508,20728,207280001,1
45509,20728,207280002,1
45510,20729,207290001,0
45511,20730,207300001,1
45512,20730,207300002,1
45513,20731,207310001,1
45514,20731,207310002,1
45515,20731,207310003,1
45516,20731,207310004,1
45517,20731,207310005,1
45518,20731,207310006,1
45519,20731,207310007,1
45520,20732,207320001,0
45521,20732,207320002,0
45522,20732,207320003,0
45523,20733,207330001,2
45524,20733,207330002,2
45525,20733,207330003,2
45526,20733,207330004,2
45527,20733,207330005,2
45528,20733,207330006,2
45529,20734,207340001,1
45530,20734,207340002,1
45531,20735,207350001,0
45532,20736,207360001,0
45533,20736,207360002,0
45534,20737,207370001,0
45535,20737,207370002,0
45536,20738,207380001,0
45537,20739,207390001,0
45538,20740,207400001,1
45539,20741,207410001,0
45540,20742,207420001,0
45541,20742,207420002,0
45542,20742,207420003,0
45543,20742,207420004,0
45544,20742,207420005,0
45545,20742,207420006,0
45546,20742,207420007,0
45547,20742,207420008,0
45548,20742,207420009,0
45549,20742,207420010,0
45550,20743,207430001,0
45551,20744,207440001,1
45552,20744,207440002,1
45553,20744,207440003,1
45554,20744,207440004,1
45555,20744,207440005,1
45556,20744,207440006,1
45557,20744,207440007,1
45558,20744,207440008,1
45559,20745,207450001,1
45560,20746,207460001,0
45561,20747,207470001,1
45562,20748,207480001,2
45563,20748,207480002,2
45564,20749,207490001,0
45565,20749,207490002,0
45566,20750,207500001,1
45567,20751,207510001,0
45568,20752,207520001,1
45569,20752,207520002,1
45570,20752,207520003,1
45571,20752,207520004,1
45572,20753,207530001,0
45573,20754,207540001,0
45574,20754,207540002,0
45575,20755,207550001,1
45576,20755,207550002,1
45577,20756,207560001,1
45578,20756,207560002,1
45579,20757,207570001,1
45580,20757,207570002,1
45581,20758,207580001,1
45582,20759,207590001,0
45583,20759,207590002,0
45584,20759,207590003,0
45585,20760,207600001,1
45586,20760,207600002,1
45587,20760,207600003,1
45588,20760,207600004,1
45589,20760,207600005,1
45590,20760,207600006,1
45591,20761,207610001,2
45592,20761,207610002,2
45593,20761,207610003,2
45594,20761,207610004,2
45595,20762,207620001,1
45596,20763,207630001,1
45597,20763,207630002,1
45598,20764,207640001,1
45599,20765,207650001,1
45600,20766,207660001,1
45601,20766,207660002,1
45602,20767,207670001,2
45603,20767,207670002,2
45604,20768,207680001,1
45605,20768,207680002,1
45606,20769,207690001,0
45607,20769,207690002,0
45608,20770,207700001,1
45609,20771,207710001,0
45610,20771,207710002,0
45611,20772,207720001,1
45612,20773,207730001,1
45613,20773,207730002,1
45614,20774,207740001,0
45615,20775,207750001,0
45616,20775,207750002,0
45617,20776,207760001,2
45618,20776,207760002,2
45619,20776,207760003,2
45620,20776,207760004,2
45621,20776,207760005,2
45622,20776,207760006,2
45623,20776,207760007,2
45624,20776,207760008,2
45625,20776,207760009,2
45626,20777,207770001,1
45627,20777,207770002,1
45628,20778,207780001,1
45629,20778,207780002,1
45630,20779,207790001,1
45631,20779,207790002,1
45632,20780,207800001,0
45633,20781,207810001,1
45634,20782,207820001,0
45635,20783,207830001,1
45636,20784,207840001,1
45637,20785,207850001,1
45638,20786,207860001,1
45639,20787,207870001,1
45640,20787,207870002,1
45641,20787,207870003,1
45642,20788,207880001,1
45643,20789,207890001,1
45644,20790,207900001,1
45645,20791,207910001,0
45646,20792,207920001,1
45647,20792,207920002,1
45648,20793,207930001,1
45649,20793,207930002,1
45650,20794,207940001,0
45651,20795,207950001,0
45652,20795,207950002,0
45653,20796,207960001,1
45654,20797,207970001,1
45655,20797,207970002,1
45656,20798,207980001,0
45657,20799,207990001,1
45658,20799,207990002,1
45659,20799,207990003,1
45660,20800,208000001,0
45661,20801,208010001,1
45662,20802,208020001,1
45663,20803,208030001,1
45664,20803,208030002,1
45665,20804,208040001,3
45666,20804,208040002,3
45667,20804,208040003,3
45668,20804,208040004,3
45669,20804,208040005,3
45670,20804,208040006,3
45671,20804,208040007,3
45672,20804,208040008,3
45673,20804,208040009,3
45674,20804,208040010,3
45675,20804,208040011,3
45676,20804,208040012,3
45677,20804,208040013,3
45678,20804,208040014,3
45679,20805,208050001,2
45680,20805,208050002,2
45681,20805,208050003,2
45682,20805,208050004,2
45683,20805,208050005,2
45684,20806,208060001,1
45685,20806,208060002,1
45686,20806,208060003,1
45687,20807,208070001,2
45688,20807,208070002,2
45689,20808,208080001,1
45690,20809,208090001,1
45691,20810,208100001,0
45692,20811,208110001,0
45693,20812,208120001,1
45694,20813,208130001,2
45695,20814,208140001,1
45696,20815,208150001,1
45697,20816,208160001,0
45698,20817,208170001,1
45699,20818,208180001,0
45700,20819,208190001,1
45701,20819,208190002,1
45702,20820,208200001,1
45703,20820,208200002,1
45704,20821,208210001,0
45705,20822,208220001,0
45706,20823,208230001,0
45707,20824,208240001,1
45708,20825,208250001,0
45709,20825,208250002,0
45710,20826,208260001,1
45711,20827,208270001,0
45712,20828,208280001,0
45713,20829,208290001,1
45714,20829,208290002,1
45715,20830,208300001,1
45716,20831,208310001,1
45717,20831,208310002,1
45718,20831,208310003,1
45719,20832,208320001,3
45720,20832,208320002,3
45721,20832,208320003,3
45722,20832,208320004,3
45723,20832,208320005,3
45724,20832,208320006,3
45725,20832,208320007,3
45726,20832,208320008,3
45727,20832,208320009,3
45728,20832,208320010,3
45729,20833,208330001,2
45730,20834,208340001,1
45731,20834,208340002,1
45732,20835,208350001,0
45733,20836,208360001,2
45734,20837,208370001,1
45735,20837,208370002,1
45736,20838,208380001,1
45737,20839,208390001,1
45738,20839,208390002,1
45739,20840,208400001,2
45740,20840,208400002,2
45741,20840,208400003,2
45742,20840,208400004,2
45743,20840,208400005,2
45744,20840,208400006,2
45745,20840,208400007,2
45746,20840,208400008,2
45747,20840,208400009,2
45748,20840,208400010,2
45749,20840,208400011,2
45750,20841,208410001,2
45751,20841,208410002,2
45752,20842,208420001,1
45753,20842,208420002,1
45754,20843,208430001,1
45755,20844,208440001,0
45756,20845,208450001,1
45757,20846,208460001,0
45758,20847,208470001,1
45759,20847,208470002,1
45760,20847,208470003,1
45761,20848,208480001,0
45762,20849,208490001,0
45763,20850,208500001,1
45764,20850,208500002,1
45765,20851,208510001,1
45766,20852,208520001,1
45767,20852,208520002,1
45768,20853,208530001,0
45769,20854,208540001,0
45770,20855,208550001,0
45771,20856,208560001,0
45772,20857,208570001,1
45773,20858,208580001,1
45774,20858,208580002,1
45775,20858,208580003,1
45776,20859,208590001,2
45777,20859,208590002,2
45778,20859,208590003,2
45779,20859,208590004,2
45780,20859,208590005,2
45781,20859,208590006,2
45782,20859,208590007,2
45783,20859,208590008,2
45784,20859,208590009,2
45785,20859,208590010,2
45786,20860,208600001,2
45787,20861,208610001,1
45788,20862,208620001,2
45789,20862,208620002,2
45790,20862,208620003,2
45791,20862,208620004,2
45792,20863,208630001,1
45793,20864,208640001,1
45794,20865,208650001,2
45795,20865,208650002,2
45796,20866,208660001,1
45797,20867,208670001,1
45798,20868,208680001,0
45799,20869,208690001,1
45800,20870,208700001,1
45801,20871,208710001,1
45802,20871,208710002,1
45803,20872,208720001,2
45804,20873,208730001,1
45805,20874,208740001,2
45806,20874,208740002,2
45807,20874,208740003,2
45808,20874,208740004,2
45809,20874,208740005,2
45810,20875,208750001,2
45811,20875,208750002,2
45812,20876,208760001,1
45813,20877,208770001,1
45814,20877,208770002,1
45815,20877,208770003,1
45816,20878,208780001,1
45817,20879,208790001,2
45818,20879,208790002,2
45819,20879,208790003,2
45820,20879,208790004,2
45821,20879,208790005,2
45822,20879,208790006,2
45823,20879,208790007,2
45824,20879,208790008,2
45825,20880,208800001,1
45826,20880,208800002,1
45827,20880,208800003,1
45828,20881,208810001,1
45829,20881,208810002,1
45830,20882,208820001,2
45831,20882,208820002,2
45832,20883,208830001,1
45833,20884,208840001,0
45834,20884,208840002,0
45835,20884,208840003,0
45836,20884,208840004,0
45837,20885,208850001,0
45838,20886,208860001,2
45839,20886,208860002,2
45840,20887,208870001,1
45841,20888,208880001,1
45842,20888,208880002,1
45843,20889,208890001,1
45844,20889,208890002,1
45845,20890,208900001,1
45846,20890,208900002,1
45847,20891,208910001,0
45848,20891,208910002,0
45849,20891,208910003,0
45850,20891,208910004,0
45851,20892,208920001,3
45852,20893,208930001,1
45853,20894,208940001,0
45854,20895,208950001,0
45855,20896,208960001,0
45856,20897,208970001,1
45857,20898,208980001,1
45858,20898,208980002,1
45859,20899,208990001,0
45860,20900,209000001,1
45861,20900,209000002,1
45862,20900,209000003,1
45863,20901,209010001,1
45864,20902,209020001,0
45865,20902,209020002,0
45866,20903,209030001,0
45867,20904,209040001,2
45868,20904,209040002,2
45869,20904,209040003,2
45870,20904,209040004,2
45871,20904,209040005,2
45872,20904,209040006,2
45873,20904,209040007,2
45874,20904,209040008,2
45875,20904,209040009,2
45876,20904,209040010,2
45877,20904,209040011,2
45878,20904,209040012,2
45879,20904,209040013,2
45880,20904,209040014,2
45881,20904,209040015,2
45882,20904,209040016,2
45883,20904,209040017,2
45884,20905,209050001,1
45885,20906,209060001,1
45886,20907,209070001,1
45887,20907,209070002,1
45888,20908,209080001,0
45889,20909,209090001,0
45890,20909,209090002,0
45891,20910,209100001,0
45892,20911,209110001,2
45893,20911,209110002,2
45894,20911,209110003,2
45895,20911,209110004,2
45896,20911,209110005,2
45897,20911,209110006,2
45898,20911,209110007,2
45899,20912,209120001,0
45900,20913,209130001,0
45901,20914,209140001,0
45902,20915,209150001,0
45903,20915,209150002,0
45904,20915,209150003,0
45905,20916,209160001,1
45906,20916,209160002,1
45907,20917,209170001,0
45908,20918,209180001,0
45909,20919,209190001,0
45910,20920,209200001,1
45911,20921,209210001,1
45912,20921,209210002,1
45913,20922,209220001,1
45914,20922,209220002,1
45915,20923,209230001,2
45916,20923,209230002,2
45917,20923,209230003,2
45918,20924,209240001,1
45919,20924,209240002,1
45920,20924,209240003,1
45921,20925,209250001,1
45922,20926,209260001,1
45923,20926,209260002,1
45924,20927,209270001,1
45925,20927,209270002,1
45926,20928,209280001,1
45927,20929,209290001,2
45928,20930,209300001,0
45929,20931,209310001,2
45930,20931,209310002,2
45931,20931,209310003,2
45932,20931,209310004,2
45933,20931,209310005,2
45934,20931,209310006,2
45935,20931,209310007,2
45936,20932,209320001,0
45937,20933,209330001,2
45938,20933,209330002,2
45939,20933,209330003,2
45940,20933,209330004,2
45941,20933,209330005,2
45942,20933,209330006,2
45943,20933,209330007,2
45944,20933,209330008,2
45945,20933,209330009,2
45946,20933,209330010,2
45947,20934,209340001,0
45948,20935,209350001,1
45949,20935,209350002,1
45950,20936,209360001,1
45951,20936,209360002,1
45952,20937,209370001,1
45953,20938,209380001,1
45954,20939,209390001,0
45955,20940,209400001,0
45956,20941,209410001,0
45957,20942,209420001,1
45958,20942,209420002,1
45959,20943,209430001,2
45960,20943,209430002,2
45961,20943,209430003,2
45962,20944,209440001,1
45963,20945,209450001,1
45964,20946,209460001,1
45965,20947,209470001,1
45966,20948,209480001,1
45967,20948,209480002,1
45968,20949,209490001,1
45969,20949,209490002,1
45970,20950,209500001,0
45971,20950,209500002,0
45972,20950,209500003,0
45973,20950,209500004,0
45974,20950,209500005,0
45975,20950,209500006,0
45976,20951,209510001,0
45977,20952,209520001,0
45978,20952,209520002,0
45979,20953,209530001,0
45980,20954,209540001,0
45981,20954,209540002,0
45982,20955,209550001,1
45983,20955,209550002,1
45984,20955,209550003,1
45985,20956,209560001,1
45986,20956,209560002,1
45987,20956,209560003,1
45988,20957,209570001,1
45989,20958,209580001,1
45990,20959,209590001,1
45991,20960,209600001,1
45992,20960,209600002,1
45993,20960,209600003,1
45994,20961,209610001,0
45995,20962,209620001,0
45996,20963,209630001,3
45997,20964,209640001,0
45998,20965,209650001,1
45999,20966,209660001,0
46000,20967,209670001,1
46001,20967,209670002,1
46002,20968,209680001,0
46003,20969,209690001,0
46004,20970,209700001,1
46005,20970,209700002,1
46006,20971,209710001,1
46007,20972,209720001,1
46008,20972,209720002,1
46009,20972,209720003,1
46010,20973,209730001,2
46011,20973,209730002,2
46012,20973,209730003,2
46013,20974,209740001,0
46014,20975,209750001,2
46015,20975,209750002,2
46016,20976,209760001,2
46017,20976,209760002,2
46018,20977,209770001,2
46019,20977,209770002,2
46020,20978,209780001,1
46021,20979,209790001,1
46022,20979,209790002,1
46023,20980,209800001,1
46024,20980,209800002,1
46025,20981,209810001,0
46026,20982,209820001,2
46027,20983,209830001,1
46028,20983,209830002,1
46029,20984,209840001,1
46030,20985,209850001,0
46031,20986,209860001,1
46032,20987,209870001,0
46033,20988,209880001,0
46034,20988,209880002,0
46035,20988,209880003,0
46036,20989,209890001,0
46037,20990,209900001,0
46038,20991,209910001,2
46039,20992,209920001,1
46040,20993,209930001,2
46041,20993,209930002,2
46042,20993,209930003,2
46043,20994,209940001,1
46044,20994,209940002,1
46045,20995,209950001,1
46046,20995,209950002,1
46047,20996,209960001,0
46048,20996,209960002,0
46049,20997,209970001,1
46050,20997,209970002,1
46051,20998,209980001,2
46052,20998,209980002,2
46053,20998,209980003,2
46054,20998,209980004,2
46055,20998,209980005,2
46056,20998,209980006,2
46057,20999,209990001,1
46058,20999,209990002,1
46059,21000,210000001,0
46060,21001,210010001,0
46061,21002,210020001,0
46062,21003,210030001,0
46063,21004,210040001,1
46064,21005,210050001,1
46065,21006,210060001,0
46066,21007,210070001,1
46067,21008,210080001,1
46068,21008,210080002,1
46069,21008,210080003,1
46070,21009,210090001,1
46071,21009,210090002,1
46072,21009,210090003,1
46073,21010,210100001,1
46074,21011,210110001,1
46075,21011,210110002,1
46076,21012,210120001,1
46077,21013,210130001,1
46078,21014,210140001,1
46079,21015,210150001,1
46080,21015,210150002,1
46081,21016,210160001,0
46082,21017,210170001,0
46083,21018,210180001,0
46084,21019,210190001,0
46085,21020,210200001,0
46086,21021,210210001,0
46087,21022,210220001,0
46088,21023,210230001,2
46089,21023,210230002,2
46090,21023,210230003,2
46091,21024,210240001,1
46092,21024,210240002,1
46093,21024,210240003,1
46094,21025,210250001,1
46095,21025,210250002,1
46096,21026,210260001,2
46097,21026,210260002,2
46098,21027,210270001,1
46099,21027,210270002,1
46100,21028,210280001,1
46101,21028,210280002,1
46102,21029,210290001,1
46103,21029,210290002,1
46104,21030,210300001,0
46105,21030,210300002,0
46106,21031,210310001,2
46107,21032,210320001,0
46108,21033,210330001,1
46109,21034,210340001,1
46110,21034,210340002,1
46111,21035,210350001,2
46112,21035,210350002,2
46113,21036,210360001,1
46114,21037,210370001,3
46115,21037,210370002,3
46116,21038,210380001,1
46117,21039,210390001,2
46118,21039,210390002,2
46119,21040,210400001,1
46120,21041,210410001,2
46121,21042,210420001,1
46122,21043,210430001,1
46123,21044,210440001,1
46124,21045,210450001,3
46125,21045,210450002,3
46126,21046,210460001,1
46127,21047,210470001,2
46128,21048,210480001,2
46129,21049,210490001,1
46130,21050,210500001,1
46131,21050,210500002,1
46132,21050,210500003,1
46133,21051,210510001,2
46134,21052,210520001,0
46135,21053,210530001,1
46136,21054,210540001,1
46137,21055,210550001,1
46138,21055,210550002,1
46139,21055,210550003,1
46140,21056,210560001,1
46141,21057,210570001,1
46142,21058,210580001,1
46143,21058,210580002,1
46144,21058,210580003,1
46145,21058,210580004,1
46146,21058,210580005,1
46147,21058,210580006,1
46148,21059,210590001,1
46149,21060,210600001,0
46150,21061,210610001,0
46151,21061,210610002,0
46152,21062,210620001,0
46153,21063,210630001,0
46154,21063,210630002,0
46155,21063,210630003,0
46156,21064,210640001,0
46157,21064,210640002,0
46158,21065,210650001,1
46159,21065,210650002,1
46160,21066,210660001,1
46161,21066,210660002,1
46162,21066,210660003,1
46163,21067,210670001,1
46164,21068,210680001,1
46165,21069,210690001,2
46166,21070,210700001,0
46167,21071,210710001,0
46168,21071,210710002,0
46169,21071,210710003,0
46170,21071,210710004,0
46171,21071,210710005,0
46172,21072,210720001,0
46173,21072,210720002,0
46174,21073,210730001,0
46175,21074,210740001,1
46176,21075,210750001,1
46177,21075,210750002,1
46178,21076,210760001,0
46179,21077,210770001,1
46180,21077,210770002,1
46181,21078,210780001,2
46182,21078,210780002,2
46183,21078,210780003,2
46184,21079,210790001,2
46185,21079,210790002,2
46186,21080,210800001,1
46187,21080,210800002,1
46188,21081,210810001,2
46189,21082,210820001,1
46190,21083,210830001,1
46191,21083,210830002,1
46192,21084,210840001,0
46193,21085,210850001,1
46194,21085,210850002,1
46195,21086,210860001,1
46196,21087,210870001,0
46197,21088,210880001,1
46198,21089,210890001,1
46199,21089,210890002,1
46200,21090,210900001,0
46201,21090,210900002,0
46202,21091,210910001,0
46203,21092,210920001,0
46204,21093,210930001,1
46205,21094,210940001,1
46206,21095,210950001,1
46207,21095,210950002,1
46208,21096,210960001,1
46209,21097,210970001,0
46210,21098,210980001,0
46211,21098,210980002,0
46212,21099,210990001,0
46213,21100,211000001,1
46214,21101,211010001,1
46215,21102,211020001,1
46216,21103,211030001,1
46217,21104,211040001,1
46218,21105,211050001,0
46219,21106,211060001,0
46220,21107,211070001,1
46221,21108,211080001,0
46222,21109,211090001,0
46223,21110,211100001,0
46224,21111,211110001,1
46225,21112,211120001,0
46226,21112,211120002,0
46227,21112,211120003,0
46228,21112,211120004,0
46229,21113,211130001,1
46230,21113,211130002,1
46231,21114,211140001,1
46232,21115,211150001,1
46233,21116,211160001,1
46234,21116,211160002,1
46235,21117,211170001,0
46236,21118,211180001,0
46237,21119,211190001,1
46238,21120,211200001,0
46239,21121,211210001,0
46240,21122,211220001,0
46241,21123,211230001,1
46242,21124,211240001,1
46243,21124,211240002,1
46244,21125,211250001,1
46245,21126,211260001,0
46246,21127,211270001,1
46247,21128,211280001,0
46248,21129,211290001,1
46249,21129,211290002,1
46250,21130,211300001,0
46251,21131,211310001,1
46252,21132,211320001,0
46253,21133,211330001,0
46254,21134,211340001,1
46255,21135,211350001,1
46256,21136,211360001,0
46257,21136,211360002,0
46258,21137,211370001,0
46259,21138,211380001,1
46260,21138,211380002,1
46261,21138,211380003,1
46262,21138,211380004,1
46263,21138,211380005,1
46264,21138,211380006,1
46265,21138,211380007,1
46266,21138,211380008,1
46267,21139,211390001,1
46268,21140,211400001,0
46269,21141,211410001,0
46270,21141,211410002,0
46271,21142,211420001,1
46272,21142,211420002,1
46273,21143,211430001,2
46274,21143,211430002,2
46275,21144,211440001,1
46276,21145,211450001,1
46277,21146,211460001,1
46278,21146,211460002,1
46279,21147,211470001,2
46280,21147,211470002,2
46281,21147,211470003,2
46282,21148,211480001,1
46283,21149,211490001,1
46284,21150,211500001,1
46285,21151,211510001,0
46286,21152,211520001,1
46287,21152,211520002,1
46288,21152,211520003,1
46289,21153,211530001,1
46290,21153,211530002,1
46291,21154,211540001,3
46292,21154,211540002,3
46293,21154,211540003,3
46294,21154,211540004,3
46295,21154,211540005,3
46296,21154,211540006,3
46297,21154,211540007,3
46298,21154,211540008,3
46299,21154,211540009,3
46300,21154,211540010,3
46301,21154,211540011,3
46302,21154,211540012,3
46303,21154,211540013,3
46304,21154,211540014,3
46305,21154,211540015,3
46306,21154,211540016,3
46307,21154,211540017,3
46308,21154,211540018,3
46309,21154,211540019,3
46310,21154,211540020,3
46311,21154,211540021,3
46312,21154,211540022,3
46313,21154,211540023,3
46314,21154,211540024,3
46315,21154,211540025,3
46316,21154,211540026,3
46317,21154,211540027,3
46318,21154,211540028,3
46319,21154,211540029,3
46320,21154,211540030,3
46321,21154,211540031,3
46322,21154,211540032,3
46323,21154,211540033,3
46324,21154,211540034,3
46325,21154,211540035,3
46326,21155,211550001,2
46327,21156,211560001,2
46328,21156,211560002,2
46329,21156,211560003,2
46330,21156,211560004,2
46331,21156,211560005,2
46332,21157,211570001,1
46333,21157,211570002,1
46334,21158,211580001,3
46335,21158,211580002,3
46336,21158,211580003,3
46337,21158,211580004,3
46338,21158,211580005,3
46339,21158,211580006,3
46340,21158,211580007,3
46341,21158,211580008,3
46342,21158,211580009,3
46343,21158,211580010,3
46344,21158,211580011,3
46345,21158,211580012,3
46346,21158,211580013,3
46347,21158,211580014,3
46348,21158,211580015,3
46349,21158,211580016,3
46350,21158,211580017,3
46351,21158,211580018,3
46352,21158,211580019,3
46353,21158,211580020,3
46354,21158,211580021,3
46355,21158,211580022,3
46356,21158,211580023,3
46357,21158,211580024,3
46358,21158,211580025,3
46359,21158,211580026,3
46360,21158,211580027,3
46361,21158,211580028,3
46362,21158,211580029,3
46363,21158,211580030,3
46364,21158,211580031,3
46365,21158,211580032,3
46366,21158,211580033,3
46367,21158,211580034,3
46368,21158,211580035,3
46369,21158,211580036,3
46370,21158,211580037,3
46371,21158,211580038,3
46372,21158,211580039,3
46373,21158,211580040,3
46374,21158,211580041,3
46375,21158,211580042,3
46376,21158,211580043,3
46377,21158,211580044,3
46378,21158,211580045,3
46379,21158,211580046,3
46380,21158,211580047,3
46381,21158,211580048,3
46382,21158,211580049,3
46383,21158,211580050,3
46384,21158,211580051,3
46385,21158,211580052,3
46386,21158,211580053,3
46387,21158,211580054,3
46388,21159,211590001,2
46389,21159,211590002,2
46390,21160,211600001,1
46391,21161,211610001,1
46392,21161,211610002,1
46393,21162,211620001,1
46394,21163,211630001,1
46395,21163,211630002,1
46396,21164,211640001,1
46397,21165,211650001,1
46398,21166,211660001,0
46399,21167,211670001,0
46400,21168,211680001,1
46401,21168,211680002,1
46402,21169,211690001,1
46403,21169,211690002,1
46404,21170,211700001,0
46405,21171,211710001,0
46406,21172,211720001,0
46407,21173,211730001,2
46408,21173,211730002,2
46409,21174,211740001,2
46410,21175,211750001,0
46411,21176,211760001,2
46412,21176,211760002,2
46413,21177,211770001,3
46414,21177,211770002,3
46415,21177,211770003,3
46416,21177,211770004,3
46417,21177,211770005,3
46418,21177,211770006,3
46419,21177,211770007,3
46420,21177,211770008,3
46421,21177,211770009,3
46422,21177,211770010,3
46423,21177,211770011,3
46424,21177,211770012,3
46425,21177,211770013,3
46426,21177,211770014,3
46427,21177,211770015,3
46428,21177,211770016,3
46429,21177,211770017,3
46430,21177,211770018,3
46431,21177,211770019,3
46432,21177,211770020,3
46433,21177,211770021,3
46434,21177,211770022,3
46435,21177,211770023,3
46436,21178,211780001,0
46437,21179,211790001,1
46438,21179,211790002,1
46439,21179,211790003,1
46440,21180,211800001,1
46441,21180,211800002,1
46442,21181,211810001,0
46443,21182,211820001,1
46444,21183,211830001,2
46445,21183,211830002,2
46446,21183,211830003,2
46447,21183,211830004,2
46448,21183,211830005,2
46449,21183,211830006,2
46450,21183,211830007,2
46451,21183,211830008,2
46452,21183,211830009,2
46453,21183,211830010,2
46454,21183,211830011,2
46455,21183,211830012,2
46456,21183,211830013,2
46457,21184,211840001,1
46458,21185,211850001,1
46459,21185,211850002,1
46460,21185,211850003,1
46461,21186,211860001,1
46462,21186,211860002,1
46463,21186,211860003,1
46464,21187,211870001,0
46465,21188,211880001,2
46466,21188,211880002,2
46467,21189,211890001,0
46468,21190,211900001,1
46469,21191,211910001,1
46470,21192,211920001,0
46471,21193,211930001,0
46472,21194,211940001,0
46473,21195,211950001,0
46474,21196,211960001,2
46475,21196,211960002,2
46476,21196,211960003,2
46477,21196,211960004,2
46478,21196,211960005,2
46479,21196,211960006,2
46480,21196,211960007,2
46481,21196,211960008,2
46482,21196,211960009,2
46483,21197,211970001,0
46484,21198,211980001,1
46485,21198,211980002,1
46486,21199,211990001,1
46487,21200,212000001,0
46488,21201,212010001,1
46489,21202,212020001,0
46490,21203,212030001,0
46491,21204,212040001,0
46492,21205,212050001,0
46493,21206,212060001,1
46494,21206,212060002,1
46495,21206,212060003,1
46496,21206,212060004,1
46497,21206,212060005,1
46498,21206,212060006,1
46499,21207,212070001,0
46500,21208,212080001,2
46501,21209,212090001,0
46502,21209,212090002,0
46503,21209,212090003,0
46504,21210,212100001,2
46505,21210,212100002,2
46506,21211,212110001,1
46507,21212,212120001,0
46508,21213,212130001,0
46509,21213,212130002,0
46510,21213,212130003,0
46511,21214,212140001,1
46512,21214,212140002,1
46513,21215,212150001,0
46514,21216,212160001,1
46515,21216,212160002,1
46516,21216,212160003,1
46517,21216,212160004,1
46518,21217,212170001,1
46519,21218,212180001,0
46520,21218,212180002,0
46521,21219,212190001,1
46522,21220,212200001,1
46523,21220,212200002,1
46524,21221,212210001,1
46525,21222,212220001,0
46526,21223,212230001,1
46527,21224,212240001,1
46528,21224,212240002,1
46529,21225,212250001,0
46530,21226,212260001,1
46531,21227,212270001,1
46532,21228,212280001,1
46533,21229,212290001,1
46534,21230,212300001,1
46535,21230,212300002,1
46536,21231,212310001,3
46537,21231,212310002,3
46538,21231,212310003,3
46539,21231,212310004,3
46540,21231,212310005,3
46541,21231,212310006,3
46542,21231,212310007,3
46543,21231,212310008,3
46544,21231,212310009,3
46545,21231,212310010,3
46546,21231,212310011,3
46547,21231,212310012,3
46548,21231,212310013,3
46549,21231,212310014,3
46550,21231,212310015,3
46551,21231,212310016,3
46552,21231,212310017,3
46553,21231,212310018,3
46554,21231,212310019,3
46555,21231,212310020,3
46556,21231,212310021,3
46557,21231,212310022,3
46558,21231,212310023,3
46559,21231,212310024,3
46560,21231,212310025,3
46561,21231,212310026,3
46562,21231,212310027,3
46563,21231,212310028,3
46564,21231,212310029,3
46565,21231,212310030,3
46566,21231,212310031,3
46567,21231,212310032,3
46568,21231,212310033,3
46569,21231,212310034,3
46570,21231,212310035,3
46571,21231,212310036,3
46572,21231,212310037,3
46573,21231,212310038,3
46574,21231,212310039,3
46575,21231,212310040,3
46576,21231,212310041,3
46577,21231,212310042,3
46578,21231,212310043,3
46579,21231,212310044,3
46580,21231,212310045,3
46581,21231,212310046,3
46582,21231,212310047,3
46583,21231,212310048,3
46584,21231,212310049,3
46585,21231,212310050,3
46586,21231,212310051,3
46587,21231,212310052,3
46588,21231,212310053,3
46589,21231,212310054,3
46590,21232,212320001,0
46591,21233,212330001,0
46592,21234,212340001,1
46593,21235,212350001,1
46594,21236,212360001,1
46595,21237,212370001,1
46596,21238,212380001,0
46597,21239,212390001,1
46598,21240,212400001,0
46599,21241,212410001,2
46600,21242,212420001,1
46601,21242,212420002,1
46602,21243,212430001,0
46603,21244,212440001,2
46604,21244,212440002,2
46605,21245,212450001,1
46606,21246,212460001,2
46607,21246,212460002,2
46608,21246,212460003,2
46609,21246,212460004,2
46610,21246,212460005,2
46611,21247,212470001,1
46612,21247,212470002,1
46613,21247,212470003,1
46614,21248,212480001,0
46615,21249,212490001,1
46616,21249,212490002,1
